event_id,configuration_id,prompt_version,generation_status,generation_error,true_label_evaluation_only,classification_correct_evaluation_only,report_text,input_tokens,output_tokens,generation_seconds,tokens_per_second,reached_token_limit,report_words
UNSW-OFFICIAL-58369,A1_unconstrained_full,2.0,success,,Reconnaissance,True,"### Prediction Summary
The event was predicted to be of the type ""Reconnaissance"" with a high confidence of 96.13%. The model used is the Random Forest model version UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes several features:
- **sbytes**: 564 (supports predicted class)
- **smean**: 56 (supports predicted class)
- **sjit**: 8671.16 (supports predicted class)
- **dmean**: 44 (supports predicted class)
- **dbytes**: 354 (supports predicted class)

### Risk and Policy
The risk score is 2.884, indicating a moderate risk. The policy zone is set to ""Alert,"" and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
No mandatory confidence-based referral is required.

### Limitations
- The model's confidence is high (96.13%), but the human review is not mandatory, which means the decision to raise an alert is not based on a confidence threshold.",595,255,9.67849860899969,26.34706169848334,False,161
UNSW-OFFICIAL-58657,A1_unconstrained_full,2.0,success,,Backdoor,False,"### Prediction Summary
The event was predicted to be a Distributed Denial of Service (DoS) attack with a confidence of 27.74%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- The protocol is not UDP.
- The size of the payload is 200 bytes.
- The standard deviation of the payload size is 100 bytes.
- The destination port is 6.

### Risk and Policy
The risk score is 1.9417, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the actual risk is below this threshold.
- The human review is necessary to ensure the accuracy of the event classification and to provide additional context for the incident.",585,244,9.030556439000065,27.019376009460785,False,180
UNSW-OFFICIAL-58779,A1_unconstrained_full,2.0,success,,Generic,True,"### Prediction Summary
The event was predicted to be of the type ""Exploitation"" with a high confidence of 92.64%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- A service type of ""dns"" with an observed value of 1.0.
- A significant number of bytes sent (114) with an observed value of 114.0.
- An application service being identified with an observed value of 0.0.
- A mean of 57 bytes with an observed value of 57.0.
- The protocol being UDP with an observed value of 1.0.

### Risk and Policy
The risk score is 6.0216, indicating a high risk. The policy zone is set to ""Block,"" and the recommended action is to block the suspected source and initiate an investigation.

### Recommended Action
The recommended action is to block the suspected source and initiate an investigation.

### Human Review
No mandatory confidence-based referral is required.

### Limitations
- The prediction is based on a single feature, which may not be comprehensive enough for a thorough analysis.
- The model's confidence threshold of 0.7 is not met, which means the human review is not mandatory.",564,282,9.947912691000056,28.34765530814593,False,199
UNSW-OFFICIAL-59012,A1_unconstrained_full,2.0,success,,DoS,False,"### Prediction Summary
The event was predicted to be an Exploits with a confidence of 38.3% and an uncertainty score of 61.7%. The model used is a Random Forest with version UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes high values for sbytes (2632), smean (1316), sload (658,000,000), dur (1.5999999959603883e-05), and sinpkt (0.016).

### Risk and Policy
The risk score is 2.4896, indicating a moderate risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
Human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the actual risk is below this threshold.
- The event's severity is moderate, but the risk score is relatively low, which could be a concern if the actual risk is higher than expected.",639,288,10.867577057000744,26.50084729001064,False,176
UNSW-OFFICIAL-59026,A1_unconstrained_full,2.0,success,,Backdoor,True,"### Prediction Summary
The event was predicted to be a Backdoor attack with a confidence of 29.13%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- Protocol is not UDP (0.0 support)
- sbytes = 200 (0.016 support)
- ct_dst_sport_ltm = 4 (0.014 support)
- ct_srv_src = 10 (0.008 support)
- ct_src_dport_ltm = 4 (0.0078 support)

### Risk and Policy
The risk score is 2.3303, indicating a moderate risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The human review is required because the detector confidence is below the threshold of 0.70.
- The risk score is moderate, but the confidence threshold for human review is set at 0.70, which may not always be met.",593,284,10.695074254000247,26.554280340202062,False,180
UNSW-OFFICIAL-59066,A1_unconstrained_full,2.0,success,,Generic,True,"### Prediction Summary
The event was predicted to be of the type ""Exploitation"" with a high confidence of 96.86%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- The service type identified as ""dns"" (readable evidence: ""Service = dns"").
- An application service being identified (readable evidence: ""An application service is identified"").
- The observed value of sbytes as 114 (readable evidence: ""sbytes = 114"").
- The protocol type as UDP (readable evidence: ""Protocol = udp"").
- The observed value of smean as 57 (readable evidence: ""smean = 57"").

### Risk and Policy
The risk score is 6.2961, indicating a high risk. The policy zone is set to ""Block,"" and the recommended action is to block the suspected source and initiate an investigation.

### Recommended Action
The recommended action is to block the suspected source and initiate an investigation.

### Human Review
No mandatory confidence-based referral is required.

### Limitations
- The model's confidence threshold is set to 0.7, which means that a confidence score below 0.7 is not considered for mandatory referral.
- The human review is not required, as the confidence threshold was not met.",565,296,11.100036502999501,26.66657897206136,False,200
UNSW-OFFICIAL-59144,A1_unconstrained_full,2.0,success,,Analysis,True,"### Prediction Summary
The event was predicted to be an Analysis with a confidence of 26.01%, indicating a moderate likelihood of malicious activity. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- Protocol is not UDP (proto_udp)
- Protocol is UNAS (proto_unas)
- ct_src_ltm is 11 (ct_src_ltm)
- sbytes is 200 (sbytes)
- ct_dst_sport_ltm is 4 (ct_dst_sport_ltm)

### Risk and Policy
The risk score is 0.7803, which falls within the policy zone of Monitor. The recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the actual risk is below this threshold.
- The event is classified as an Analysis, which may not be actionable without further investigation.",582,256,8.850220076999904,28.925834360356415,False,168
UNSW-OFFICIAL-59165,A1_unconstrained_full,2.0,success,,Analysis,True,"### Prediction Summary
The event was predicted to be an Analysis with a confidence of 30.83%. The model used is a Random Forest with a version of UNSW-RF-OFFICIAL-1.0. The uncertainty score is 69.17%.

### Evidence
The evidence for the prediction includes:
- ct_src_ltm = 12
- Protocol is not udp
- ct_dst_sport_ltm = 4
- Protocol = unas
- ct_dst_src_ltm = 5

### Risk and Policy
The risk score is 0.925, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
The recommended action is to log the event and continue monitoring.

### Human Review
The human review requires a confidence threshold of 0.7. The confidence of the detector is below this threshold, necessitating further human review.

### Limitations
- The confidence of the detector is below the fixed 0.70 threshold, necessitating a human review.
- The event is classified as an Analysis, which may not be actionable without further context or evidence.",583,246,9.463353202999315,25.995014105785756,False,167
UNSW-OFFICIAL-59292,A1_unconstrained_full,2.0,success,,Generic,False,"### Prediction Summary
The event was predicted to be an Exploits with a high confidence of 80.39%. The model used is the Random Forest, version UNSW-RF-OFFICIAL-1.0.

### Evidence
The model's predictions are supported by several local features:
- sttl: 62
- dmean: 1160
- dbytes: 30158
- dpkts: 26
- dloss: 11

### Risk and Policy
The predicted stage is Exploitation, with a stage severity of 6.5, indicating a high risk. The asset criticality is 1.0, and the risk score is 5.2257. The policy zone is Block, and the recommended action is to block the suspected source and initiate investigation.

### Recommended Action
The recommended action is to block the suspected source and initiate an investigation.

### Human Review
No mandatory confidence-based referral is required.

### Limitations
- The model's confidence threshold is set at 0.7, which may not always align with human judgment.
- The local features used in the prediction are based on observed values and their corresponding SHAP values, which may not fully capture the true nature of the event.",584,268,10.252669864999916,26.139532778177696,False,173
UNSW-OFFICIAL-59529,A1_unconstrained_full,2.0,success,,Exploits,False,"### Prediction Summary
The event was predicted to be a Shellcode attack with a confidence of 57.05%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- ct_dst_src_ltm = 1
- Service = unspecified
- ct_srv_dst = 1
- Service is not http
- dpkts = 6

### Risk and Policy
The risk score is 4.8494, indicating a high risk to the asset criticality of 1.0. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
The human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the confidence falls below this threshold.
- The event is classified as a Shellcode attack, which is a specific type of network intrusion. The detection model is not designed to handle all types of network traffic, potentially missing other types of attacks.",579,271,9.948861781000232,27.23929691309415,False,197
UNSW-OFFICIAL-59623,A1_unconstrained_full,2.0,success,,Fuzzers,False,"### Prediction Summary
The event was predicted to be of the type ""Reconnaissance"" with a confidence of 31.0% and an uncertainty score of 69.0%. The model used is a Random Forest with version UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence for the prediction includes:
- **smean**: 53 (opposes the predicted class)
- **sjit**: 11803.4 (supports the predicted class)
- **dmean**: 44 (supports the predicted class)
- **sbytes**: 534 (opposes the predicted class)
- **sload**: 2063.76 (supports the predicted class)

### Risk and Policy
The risk score is 0.9302, indicating a moderate risk. The policy zone is ""Monitor,"" and the recommended action is to log the event and continue monitoring.

### Recommended Action
The recommended action is to log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the model's confidence is below this threshold.
- The human review is necessary to ensure the accuracy of the event classification and to provide additional context for the incident.",610,295,10.341117983000004,28.526896268368386,False,188
UNSW-OFFICIAL-59684,A1_unconstrained_full,2.0,success,,Reconnaissance,False,"### Prediction Summary
The event was predicted to be a Shellcode attack with a confidence of 57.91%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes features such as ct_dst_src_ltm (1), service_-, Service is not http, ct_srv_dst (1), and dbytes (268). These features are consistent with a Shellcode attack.

### Risk and Policy
The risk score is 4.9225, indicating a high risk to the asset criticality of 1.0. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context. This is based on the high risk score and the need to ensure the security of the asset.

### Human Review
The human review is required due to the detector confidence below the fixed 0.70 threshold. This indicates that the model's confidence in the prediction is not high enough to be considered reliable.

### Limitations
The limitations of this report include the low confidence of the model (below 0.70), which may lead to false positives or missed detections. Additionally, the human review is necessary to ensure the reliability of the recommendation.",581,288,10.752196524000283,26.78522470800706,False,210
UNSW-OFFICIAL-60081,A1_unconstrained_full,2.0,success,,Fuzzers,True,"### Prediction Summary
The event was predicted to be a Fuzzer attack with a confidence of 75.36%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes features such as ct_dst_src_ltm (2), ct_srv_dst (5), ct_src_dport_ltm (2), ct_srv_src (6), and sbytes (592). These features are significant in the model's decision-making process.

### Risk and Policy
The risk score is 4.8985, indicating a high risk level. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context. This is based on the high risk score and the need to escalate the alert to the Security Operations Center for further investigation and response.

### Human Review
No mandatory confidence-based referral is required as the confidence threshold is set to 0.7. This means that the human review is not necessary for this event.

### Limitations
- The event is a Fuzzer attack, which is a type of network intrusion that does not typically require immediate action beyond alerting the SOC.
- The confidence threshold of 0.7 was used, which means that the human review is not necessary for this event.
- The event does not require a human review as the confidence threshold is set to 0.7, and the risk level is high but not critical.",589,328,12.103845137999997,27.09882655142742,False,241
UNSW-OFFICIAL-60156,A1_unconstrained_full,2.0,success,,Exploits,False,"### Prediction Summary
The event was predicted to be a Fuzzer attack with a confidence of 29.05%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence includes:
- sbytes: 86
- proto_udp: not UDP
- smean: 43
- service_: unspecified
- ct_dst_src_ltm: 2

### Risk and Policy
The risk score is 1.8884, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
The human review requires a confidence threshold of 0.7. The detector's confidence is below this threshold, necessitating further investigation.

### Limitations
- Detector confidence below the fixed 0.70 threshold.
- Limited human review required due to the low confidence score.",576,207,7.8710365730003105,26.29895034537935,False,133
UNSW-OFFICIAL-60355,A1_unconstrained_full,2.0,success,,Reconnaissance,True,"### Prediction Summary
The event was predicted to be of the type ""Reconnaissance"" with a high confidence of 89.74%. The model used is the Random Forest model version UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes several features:
- **sbytes**: 564 (supports predicted class)
- **smean**: 56 (supports predicted class)
- **sjit**: 6552.7 (supports predicted class)
- **dbytes**: 354 (supports predicted class)
- **dmean**: 44 (supports predicted class)

### Risk and Policy
The risk score is 2.6923, indicating a moderate risk. The policy zone is set to ""Alert,"" and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
No mandatory confidence-based referral is required.

### Limitations
- The model's confidence threshold is set to 0.7, which means that a confidence score below 0.7 is not considered for a mandatory human review.
- The event does not require a human review as the confidence threshold is not met.",594,268,9.424159271999997,28.437549946365134,False,173
UNSW-OFFICIAL-61330,A1_unconstrained_full,2.0,success,,Backdoor,False,"### Prediction Summary
The event was predicted to be a Distributed Denial of Service (DoS) attack with a confidence of 27.67%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- The protocol is not UDP.
- The size of the payload is 200 bytes.
- The destination port is 2.
- The standard deviation of the size of the payload is 100 bytes.
- The load on the server is 1.33333e+08.

### Risk and Policy
The risk score is 1.9372, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the actual risk is below this threshold.
- The human review is necessary to ensure the accuracy of the detection and to provide additional context for the event.",601,265,10.08081853800013,26.287547881262793,False,189
UNSW-OFFICIAL-61487,A1_unconstrained_full,2.0,success,,Shellcode,False,"### Prediction Summary
The event was predicted to be a Fuzzer attack with a confidence of 39.67% and an uncertainty score of 60.32%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence includes:
- sbytes: 554
- smean: 55
- ct_dst_src_ltm: 1
- djit: 322.247
- ct_srv_dst: 2

### Risk and Policy
The risk score is 2.5792, indicating a moderate risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
The human review requires a confidence threshold of 0.7. The detector confidence is below this threshold, necessitating a human review.

### Limitations
- The detector confidence is below the fixed 0.70 threshold, necessitating a human review.
- The event is classified as a Fuzzer attack, which may not be actionable without further context.",607,258,9.807284911000352,26.30697510486455,False,164
UNSW-OFFICIAL-61712,A1_unconstrained_full,2.0,success,,Exploits,False,"### Prediction Summary
The event was predicted to be a Distributed Denial of Service (DoS) attack with a confidence of 21.84%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- The protocol is not UDP.
- The protocol is SCTP.
- The smean value is 52.
- The sbytes value is 104.
- The ct_dst_sport_ltm value is 2.

### Risk and Policy
The risk score is 1.5288, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the actual risk is below this threshold.
- The human review is necessary to ensure the accuracy of the event classification and to provide additional context for the incident.",583,249,8.880920722000155,28.037633461040556,False,177
UNSW-OFFICIAL-61925,A1_unconstrained_full,2.0,success,,Shellcode,False,"### Prediction Summary
The event was predicted to be of the type ""Reconnaissance"" with a high confidence of 90.04%. The model used is the Random Forest model version UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- sbytes: 564
- smean: 56
- sjit: 14004.5
- dmean: 44
- dbytes: 354

### Risk and Policy
The risk score is 2.7011, indicating a moderate risk. The policy zone is set to ""Alert,"" and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
No mandatory confidence-based referral is required.

### Limitations
- The model's confidence is based on a single feature, which may not be sufficient for a high-level decision.
- The event's context is limited to a single feature set, which may not capture all relevant information.
- The risk score is moderate, and further analysis might be needed to confirm the severity of the event.",596,256,9.642805104000217,26.548291419246986,False,171
UNSW-OFFICIAL-62098,A1_unconstrained_full,2.0,success,,Fuzzers,True,"### Prediction Summary
The event was predicted to be a Fuzzer attack with a confidence of 75.05%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence includes features such as sbytes (1064), smean (532), proto_udp (1), ct_srv_dst (4), and sload (472888864). These features are supported by the model's prediction.

### Risk and Policy
The risk score is 4.8785, indicating a high risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
No mandatory confidence-based referral is required.

### Limitations
- The event was not manually reviewed due to the low confidence threshold (0.7).
- The model's prediction is based on a single feature, which may not be comprehensive enough for a thorough analysis.",594,231,8.864248870000665,26.059737648135624,False,154
UNSW-OFFICIAL-62255,A1_unconstrained_full,2.0,success,,Backdoor,False,"### Prediction Summary
The event was predicted to be a Distributed Denial of Service (DoS) attack with a confidence of 26.03%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- The protocol is not UDP.
- The size of the data sent (sbytes) is 200.
- The destination port (ct_dst_sport_ltm) is 2.
- The source port (ct_src_ltm) is 2.
- The standard deviation of the size of the data sent (smean) is 100.

### Risk and Policy
The risk score is 1.8222, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
Log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The confidence threshold for the detector is set at 0.70, which may lead to false negatives if the confidence is below this threshold.
- The human review is necessary to ensure the accuracy of the event classification and to provide additional context for the incident.",584,275,9.72731326200028,28.270910229064658,False,191
UNSW-OFFICIAL-62429,A1_unconstrained_full,2.0,success,,Fuzzers,True,"### Prediction Summary
The event was predicted to be a Fuzzer attack with a confidence of 31.59%. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- ct_dst_src_ltm = 1
- sbytes = 2516
- ct_srv_dst = 3
- smean = 252
- ct_srv_src = 12

### Risk and Policy
The risk score is 2.0535, indicating a moderate risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
The human review requires a confidence threshold of 0.7. The confidence of the model is below this threshold, necessitating a human review.

### Limitations
- The model's confidence is below the fixed threshold of 0.70, necessitating a human review.
- The event is classified as a Fuzzer attack, which may not be actionable without further context.",591,251,9.15927959199962,27.40390196399743,False,169
UNSW-OFFICIAL-62501,A1_unconstrained_full,2.0,success,,DoS,False,"### Prediction Summary
The event was predicted to be an Analysis with a confidence of 28.4%. The model used is a Random Forest with a version of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- Protocol is not UDP (0.0)
- ct_src_ltm = 10 (10.0)
- Protocol = UNAS (1.0)
- ct_dst_src_ltm = 6 (6.0)
- sbytes = 200 (200.0)

### Risk and Policy
The risk score is 0.8519, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
The recommended action is to log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The event was predicted to be an Analysis with a confidence of 28.4%.
- The model used is a Random Forest with a version of UNSW-RF-OFFICIAL-1.0.
- The risk score is 0.8519, indicating a moderate risk.
- The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.
- A human review is required due to the detector confidence below the fixed 0.70 threshold.",580,308,11.486884836000172,26.81318776999667,False,197
UNSW-OFFICIAL-62807,A1_unconstrained_full,2.0,success,,Analysis,False,"### Prediction Summary
The event was predicted to be an Exploits with a confidence of 45.66%. The model's uncertainty score is 54.34%, indicating a high level of confidence in the prediction.

### Evidence
The model's features include:
- `dmean`: 171
- `sttl`: 62
- `dbytes`: 1368
- `dloss`: 2
- `dload`: 14403.2

These features support the predicted label of Exploits.

### Risk and Policy
The risk score is 2.97, indicating a moderate risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
The human review requires a confidence threshold of 0.7. The detector's confidence is below this threshold, necessitating a human review.

### Limitations
- The detector's confidence is below the fixed 0.70 threshold, necessitating a human review.
- The event's criticality is 1.0, indicating it is a high-risk event.",601,262,10.117253903999881,25.896355126208473,False,163
UNSW-OFFICIAL-63399,A1_unconstrained_full,2.0,success,,Exploits,True,"### Prediction Summary
The event was predicted to be an Exploits with a high confidence of 95.35%. The model used is the Random Forest with version UNSW-RF-OFFICIAL-1.0.

### Evidence
The model's predictions are supported by several local features:
- sttl: 62
- dbytes: 30768
- dmean: 810
- dloss: 17
- dpkts: 38

### Risk and Policy
The event is classified as Exploits, with a high risk score of 6.1978. The policy zone is set to Block, and the recommended action is to block the suspected source and initiate an investigation.

### Recommended Action
The recommended action is to block the suspected source and initiate an investigation.

### Human Review
No mandatory confidence-based referral is required.

### Limitations
- The event was predicted with high confidence, but the model's performance can be influenced by the specific dataset used.
- The human review is not required due to the high confidence threshold set by the policy.",584,233,8.025281580999945,29.033249194848608,False,155
UNSW-OFFICIAL-63430,A1_unconstrained_full,2.0,success,,Worms,False,"### Prediction Summary
The event was predicted to be an Exploits with a confidence of 41.12% and an uncertainty score of 58.88%. The model used is a Random Forest with version UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- sbytes: 1296
- smean: 130
- ct_dst_src_ltm: 1
- sload: 16786.7
- ct_srv_dst: 1

### Risk and Policy
The risk score is 2.673, indicating a moderate risk. The policy zone is set to Alert, and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
The human review requires a confidence threshold of 0.7. The confidence of the model is below this threshold, necessitating a human review.

### Limitations
- The model's confidence is below the fixed threshold of 0.70, necessitating a human review.
- The event is classified as Exploits, which may require further investigation to confirm the severity and impact.",607,265,9.989641567000035,26.527478310673914,False,167
UNSW-OFFICIAL-63708,A1_unconstrained_full,2.0,success,,Analysis,True,"### Prediction Summary
The event was predicted to be an Analysis with a confidence of 27.7%. The model used is a Random Forest with a version of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- Protocol is not UDP (0.0)
- ct_src_ltm = 10 (10.0)
- Protocol = UNAS (1.0)
- ct_dst_src_ltm = 6 (6.0)
- sbytes = 200 (200.0)

### Risk and Policy
The risk score is 0.8309, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
The recommended action is to log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The event was predicted with a confidence of 27.7%, which is below the recommended threshold of 0.70.
- The human review is necessary to ensure the accuracy of the prediction.",581,247,9.390688794000198,26.30264993530727,False,157
UNSW-OFFICIAL-63730,A1_unconstrained_full,2.0,success,,Fuzzers,False,"### Prediction Summary
The event was predicted to be an Analysis with a confidence of 27.7%. The model used is a Random Forest with a version of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- Protocol is not UDP (0.0)
- ct_src_ltm = 10 (10.0)
- Protocol = UNAS (1.0)
- ct_dst_src_ltm = 6 (6.0)
- sbytes = 200 (200.0)

### Risk and Policy
The risk score is 0.8309, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
The recommended action is to log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The event was predicted with a confidence of 27.7%, which is below the recommended threshold of 0.70.
- The human review is necessary to ensure the accuracy of the prediction.",581,247,8.785312902999976,28.115105600354354,False,157
UNSW-OFFICIAL-63779,A1_unconstrained_full,2.0,success,,Analysis,True,"### Prediction Summary
The event was predicted to be an Analysis with a confidence of 28.4%. The model used is a Random Forest with a version of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- Protocol is not UDP (0.0)
- ct_src_ltm = 10 (10.0)
- Protocol = UNAS (1.0)
- ct_dst_src_ltm = 6 (6.0)
- sbytes = 200 (200.0)

### Risk and Policy
The risk score is 0.8519, indicating a moderate risk. The policy zone is Monitor, and the recommended action is to log the event and continue monitoring.

### Recommended Action
The recommended action is to log the event and continue monitoring.

### Human Review
A human review is required due to the detector confidence below the fixed 0.70 threshold.

### Limitations
- The event was predicted with a confidence of 28.4%, which is below the recommended threshold of 0.70.
- The human review is necessary to ensure the accuracy of the prediction.",580,247,9.078986583999722,27.20567958931655,False,157
UNSW-OFFICIAL-63792,A1_unconstrained_full,2.0,success,,Reconnaissance,True,"### Prediction Summary
The event was predicted to be of the type ""Reconnaissance"" with a high confidence of 0.9263. The model used is a Random Forest with a version number of UNSW-RF-OFFICIAL-1.0.

### Evidence
The evidence supporting the prediction includes:
- sbytes: 168
- smean: 84
- proto_udp: Protocol = udp
- ct_dst_src_ltm: ct_dst_src_ltm = 1
- ct_srv_dst: ct_srv_dst = 1

### Risk and Policy
The risk score is 2.7789, indicating a moderate risk. The policy zone is set to ""Alert,"" and the recommended action is to raise a SOC alert and enrich the event context.

### Recommended Action
The recommended action is to raise a SOC alert and enrich the event context.

### Human Review
No mandatory confidence-based referral is required.

### Limitations
- The event is a single instance and does not provide a basis for generalization.
- The model's confidence score is high, but the event is not a critical asset, which may limit the severity of the alert.",578,245,9.252638687999934,26.478933011590406,False,162
