row_id,true_label,predicted_label,confidence,local_explanation_json,attack_stage,risk_score,recommended_action
237,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 360.0, ""shap_value"": 0.014316484053370573, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.012273727453243826, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Max"", ""value"": 10100000.0, ""shap_value"": 0.01212985163081286, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 1292.0, ""shap_value"": 0.011587097998055995, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 1292.0, ""shap_value"": 0.009591240413045887, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
238,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 4798.0, ""shap_value"": 0.017905094214461313, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.013849732273104322, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 502.0, ""shap_value"": 0.012033195502758148, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 502.0, ""shap_value"": 0.010305539173536125, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Max"", ""value"": 10000000.0, ""shap_value"": 0.009864540728780265, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
239,BENIGN,BENIGN,0.8893450052771609,"[{""feature"": ""Destination Port"", ""value"": 43846.0, ""shap_value"": 0.08597990207635668, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.01644516372908743, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015686848964057417, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 972.0, ""shap_value"": 0.011433918212742852, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Bytes/s"", ""value"": 0.0, ""shap_value"": 0.01039095656038397, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
240,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 10621.0, ""shap_value"": 0.032652976084150784, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 0.0, ""shap_value"": 0.02655889773893705, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length.1"", ""value"": 48.0, ""shap_value"": 0.01698439697842337, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.014013869020398034, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Variance"", ""value"": 0.0, ""shap_value"": 0.013625847871822883, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
241,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 103.0, ""shap_value"": 0.018284197736303725, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 385.0, ""shap_value"": 0.01647904955242467, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 282.0, ""shap_value"": 0.0158771142838566, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 192.5, ""shap_value"": 0.01564261391396383, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 192.5, ""shap_value"": 0.013436089075569075, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
242,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 52.0, ""shap_value"": 0.020540236491351605, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014905698063798808, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 104.0, ""shap_value"": 0.014061484881690305, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.01300802409638686, ""effect"": ""opposes predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 42.4, ""shap_value"": 0.012614185933678445, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
243,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 90.0, ""shap_value"": 0.020416397203391626, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.013713126713816167, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013512769730593845, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 180.0, ""shap_value"": 0.013305593614197732, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.012445161595287453, ""effect"": ""opposes predicted class""}]",Normal,0.0,Monitor
244,BENIGN,BENIGN,0.9745816248393768,"[{""feature"": ""Destination Port"", ""value"": 58340.0, ""shap_value"": 0.04210799627512312, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 153.0, ""shap_value"": 0.027827419838589336, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.019952638851504043, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 6.0, ""shap_value"": 0.012209432639257889, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.011428285971327657, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
245,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 187.0, ""shap_value"": 0.0245423302256404, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.01677016264199868, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013425909306462244, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 187.0, ""shap_value"": 0.012939913295222647, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 156.5, ""shap_value"": 0.012870756822731649, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
246,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 188.0, ""shap_value"": 0.023280168366534328, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.013882697703580762, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013339005475882968, ""effect"": ""opposes predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 188.0, ""shap_value"": 0.01306905227146217, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 144.0, ""shap_value"": 0.011813141247923892, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
247,BENIGN,BENIGN,1.0,"[{""feature"": ""Subflow Fwd Bytes"", ""value"": 370.0, ""shap_value"": 0.014265248750865931, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.014158380376044617, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 511.0, ""shap_value"": 0.012618201229775536, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 511.0, ""shap_value"": 0.011531893905707627, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 208.0, ""shap_value"": 0.010585891020508172, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
248,DoS Hulk,DoS Hulk,1.0,"[{""feature"": ""Bwd Packet Length Std"", ""value"": 1754.831473, ""shap_value"": 0.0599226579742384, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 1932.5, ""shap_value"": 0.048270254712783754, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 4344.0, ""shap_value"": 0.048194448898254055, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 1932.5, ""shap_value"": 0.04648041123201551, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 235.0, ""shap_value"": 0.044549978161517206, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
249,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 112.0, ""shap_value"": 0.019412666185664874, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 112.0, ""shap_value"": 0.013532851769519993, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013408899202888165, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.012967165340951041, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.01277999902357124, ""effect"": ""opposes predicted class""}]",Normal,0.0,Monitor
250,BENIGN,BENIGN,0.9465017223190928,"[{""feature"": ""Destination Port"", ""value"": 34785.0, ""shap_value"": 0.08188529574669913, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.017159614394204256, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.016244009649358588, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Bytes/s"", ""value"": 0.0, ""shap_value"": 0.011417493390273458, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Std"", ""value"": 0.0, ""shap_value"": 0.0099773225529659, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
251,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 9091.0, ""shap_value"": 0.032476030322726925, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 0.0, ""shap_value"": 0.026575508340388295, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length.1"", ""value"": 48.0, ""shap_value"": 0.016999820248545544, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.014025694418121475, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Variance"", ""value"": 0.0, ""shap_value"": 0.013625842167050619, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
252,BENIGN,BENIGN,1.0,"[{""feature"": ""Subflow Fwd Bytes"", ""value"": 347.0, ""shap_value"": 0.01673868113460136, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 190.0, ""shap_value"": 0.015899791924609996, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.01532840441834602, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 347.0, ""shap_value"": 0.014514139720981766, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Std"", ""value"": 70.31911389, ""shap_value"": 0.013120209479260297, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
253,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 360.0, ""shap_value"": 0.014489222129436428, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.012631783813601718, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 1389.0, ""shap_value"": 0.012122294784166963, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Max"", ""value"": 9995308.0, ""shap_value"": 0.011369410054467188, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Packets"", ""value"": 18.0, ""shap_value"": 0.011206176506864849, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
254,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 94.0, ""shap_value"": 0.023729674471881027, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013885216332735442, ""effect"": ""opposes predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 53.28571429, ""shap_value"": 0.012975431501592584, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.012004257358828312, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 62.16666667, ""shap_value"": 0.011551852664781776, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
255,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 1060.0, ""shap_value"": 0.021149031443695843, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length.1"", ""value"": 48.0, ""shap_value"": 0.01797158840158338, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Header Length"", ""value"": 40.0, ""shap_value"": 0.015928010726602045, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length"", ""value"": 48.0, ""shap_value"": 0.01454702531286984, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 12.0, ""shap_value"": 0.013832102151119963, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
256,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 53679.0, ""shap_value"": 0.03560964177358196, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.012569639736617386, ""effect"": ""supports predicted class""}, {""feature"": ""Max Packet Length"", ""value"": 37.0, ""shap_value"": 0.01250138527893739, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.012184823428974027, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 24.66666667, ""shap_value"": 0.011914323509552443, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
257,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 52662.0, ""shap_value"": 0.03993541874881344, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.014473823211390381, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013571501899266156, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.0135661727560975, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 123.0, ""shap_value"": 0.012246142744470863, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
258,DoS Hulk,DoS Hulk,1.0,"[{""feature"": ""Bwd Packet Length Std"", ""value"": 2046.673464, ""shap_value"": 0.05839021200794363, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 5792.0, ""shap_value"": 0.047745251523403455, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 1449.375, ""shap_value"": 0.04638457564937809, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 235.0, ""shap_value"": 0.04223074394526577, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 1449.375, ""shap_value"": 0.040112070224376455, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
259,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.015793029018029828, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015443316355587626, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 280.0, ""shap_value"": 0.015169700380974174, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 140.0, ""shap_value"": 0.014212908133022211, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 140.0, ""shap_value"": 0.012170138179588093, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
260,BENIGN,BENIGN,0.9247426847966352,"[{""feature"": ""Init_Win_bytes_forward"", ""value"": 114.0, ""shap_value"": 0.045150109398207044, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 19233.0, ""shap_value"": 0.02832716347556902, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.019148899167818277, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 6.0, ""shap_value"": 0.01073448723625963, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.01008293048567638, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
261,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 125.0, ""shap_value"": 0.0237158802971976, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013049844643471715, ""effect"": ""opposes predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.012880068871520933, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 71.6, ""shap_value"": 0.012592753406855213, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 250.0, ""shap_value"": 0.012559759053344806, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
262,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 54977.0, ""shap_value"": 0.04316446659957336, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.0143879893492932, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.014364605306624156, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.013579515626841215, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 33.0, ""shap_value"": 0.010573999501383434, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
263,DDoS,DDoS,1.0,"[{""feature"": ""Subflow Bwd Bytes"", ""value"": 11601.0, ""shap_value"": 0.08175339411026016, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 7215.0, ""shap_value"": 0.055741645217658516, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Std"", ""value"": 3540.00286, ""shap_value"": 0.05401202761033346, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 229.0, ""shap_value"": 0.04759996312610019, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.04749278359302681, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
264,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 175.0, ""shap_value"": 0.02125597236188014, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.01493408238248037, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014690570359693922, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 175.0, ""shap_value"": 0.014063181443247509, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Mean"", ""value"": 47.0, ""shap_value"": 0.01302028825023271, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
265,BENIGN,BENIGN,1.0,"[{""feature"": ""Flow IAT Max"", ""value"": 10200000.0, ""shap_value"": 0.018647429615414532, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.013093826740213498, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 1395.0, ""shap_value"": 0.013051896902532514, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 5535.0, ""shap_value"": 0.012751449268615716, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Duration"", ""value"": 83039060.0, ""shap_value"": 0.012347170338802864, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
266,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 82.0, ""shap_value"": 0.024205890203520538, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013507929243108875, ""effect"": ""opposes predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.01302648034990213, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 164.0, ""shap_value"": 0.012892560883178703, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 49.0, ""shap_value"": 0.012501018603164216, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
267,BENIGN,BENIGN,1.0,"[{""feature"": ""Packet Length Mean"", ""value"": 62.0, ""shap_value"": 0.015328318063804698, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.012878745448719524, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 93.0, ""shap_value"": 0.012785064413668437, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Mean"", ""value"": 62.0, ""shap_value"": 0.011607403005298202, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 124.0, ""shap_value"": 0.010893837154324616, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
268,DDoS,DDoS,1.0,"[{""feature"": ""Subflow Bwd Bytes"", ""value"": 11601.0, ""shap_value"": 0.0790940970687592, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 7215.0, ""shap_value"": 0.056742733968537774, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Std"", ""value"": 3540.00286, ""shap_value"": 0.051847803719138025, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 229.0, ""shap_value"": 0.04847873629389422, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.04666226414035691, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
269,DDoS,DDoS,1.0,"[{""feature"": ""Subflow Bwd Bytes"", ""value"": 11601.0, ""shap_value"": 0.08232024836696539, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 8760.0, ""shap_value"": 0.05751049105213113, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Std"", ""value"": 4128.319301, ""shap_value"": 0.05012349463666396, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.047103056432119955, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 229.0, ""shap_value"": 0.046234096329530947, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
270,BENIGN,BENIGN,0.5163431703028792,"[{""feature"": ""Destination Port"", ""value"": 80.0, ""shap_value"": -0.05652016529946877, ""effect"": ""opposes predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 32.0, ""shap_value"": -0.022230227489700594, ""effect"": ""opposes predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 0.0, ""shap_value"": -0.0217811414840412, ""effect"": ""opposes predicted class""}, {""feature"": ""Fwd Header Length"", ""value"": 64.0, ""shap_value"": -0.013204381783904134, ""effect"": ""opposes predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.012376876733962873, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
271,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 91.0, ""shap_value"": 0.02317608734815849, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.015436114757779125, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013631270763324311, ""effect"": ""opposes predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013161984076726299, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 91.0, ""shap_value"": 0.0129356741190918, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
272,BENIGN,BENIGN,1.0,"[{""feature"": ""Subflow Fwd Bytes"", ""value"": 689.0, ""shap_value"": 0.03265049633313046, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length"", ""value"": 1032.0, ""shap_value"": 0.022307274284424885, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 689.0, ""shap_value"": 0.021857343779058843, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length.1"", ""value"": 1032.0, ""shap_value"": 0.018143077827558064, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Header Length"", ""value"": 1096.0, ""shap_value"": 0.01796700003821064, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
273,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 40.0, ""shap_value"": 0.023245657804304754, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 80.0, ""shap_value"": 0.013740664973422554, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.01306702239703526, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.012739916479526818, ""effect"": ""opposes predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 30.4, ""shap_value"": 0.012072223959657737, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
274,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 8080.0, ""shap_value"": 0.028615782075110854, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 28.0, ""shap_value"": 0.01714858802669422, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Bytes/s"", ""value"": 0.0, ""shap_value"": 0.01440442959862277, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 8192.0, ""shap_value"": 0.013692241959848861, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Mean"", ""value"": 4506935.0, ""shap_value"": 0.01309536092723049, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
